Id,Category
uttr-c1b7c175659248abbe1417afc2152d02.pt,id00867
uttr-bfc9e43a70d94aba856f901b6e9a6935.pt,id05211
uttr-ad4c070a064f4c61bea2366f05718c19.pt,id02329
uttr-9e27746cc3b74986b71e801bad1d2806.pt,id08581
uttr-bc39d53589ad4cc4a2762afc61c3abfc.pt,id00560
uttr-9c0eafcfe61842d08f62dadce6121903.pt,id01001
uttr-0e52f6a1924f404bae92f816520f6167.pt,id07123
uttr-6440b59d41994781bb86644447d8616e.pt,id00058
uttr-6b3ba64752414261b534ec2213d27dda.pt,id04686
uttr-d9c655301fd4491e9b9692f6cd85ea2d.pt,id01185
uttr-46bc56fadafe49e385a194dc44bbc13c.pt,id09125
uttr-390007c817b643b192a8042d90dbb707.pt,id06311
uttr-e04cffe9c6e44757be1406a095df8bb5.pt,id04835
uttr-7c5d734076fb499380b94b1e9ff4d61f.pt,id09125
uttr-f5c9ffaf32c44422b71f68f23b87305e.pt,id03188
uttr-81404391dfee4895a2c7730f8cf15353.pt,id00865
uttr-aa0b376db7c242e0974f6caf1fd4a5e2.pt,id07492
uttr-017772a94616488ab168977fc6fdae7b.pt,id04665
uttr-afab8b1f2ef4405a92edd9e3958db63d.pt,id03009
uttr-9a23eaea17154d239c7844807f05f94b.pt,id06643
uttr-2a65a42e38cb402e8c7909213365196d.pt,id06459
uttr-be40f63eb7594438aff0e982eaf9b15c.pt,id03953
uttr-a9ff532f72154b8c82d0abc4c83c8339.pt,id02563
uttr-c746e5b23bda42c1aeb68a3f5dcc8ed7.pt,id01447
uttr-62ac35fdd50348c384b08f2d78786e54.pt,id08281
uttr-e2bd5c390368403681bd64e0be2be5bd.pt,id02546
uttr-d2501a4a429b473285317d1a46b3d696.pt,id06483
uttr-69b91083dcc449db9771af90d96a0f33.pt,id06595
uttr-63097506f674413cbf337eea76e45bd6.pt,id08511
uttr-ff0746023f2940b18ca7bd44aad5151f.pt,id08440
uttr-debc8170d5f84b4889afe4780789ea2c.pt,id05762
uttr-5b1965c224784638a42d1382cedab582.pt,id07526
uttr-da3921742b814218b838d6d2a086217f.pt,id03279
uttr-effe041db88a4466b01283269c7fb4f2.pt,id06044
uttr-2b13394381f54ba1bf02930638a7d562.pt,id04425
uttr-c98edaa91ba2478dae42149005efa3a7.pt,id09243
uttr-dc5a02f2deff459ab47f8e4eafeb7a91.pt,id03785
uttr-291aa6862849496dbfa259d4c3719893.pt,id05509
uttr-51bbd8dc59a34346be48a12e4e892363.pt,id00559
uttr-c2501b3057d6472ba2601b39f8edd24c.pt,id05096
uttr-0e5b471c1dd34444981475f8c2c65b7a.pt,id05966
uttr-ce926ff7d6274a0c8e9b5669ba2275d2.pt,id00275
uttr-429996468a834515bd6e2eb6968a4e7a.pt,id02838
uttr-416a770d5a4b4d08961712794c61e220.pt,id01874
uttr-29e15e037ded479286e4dccb7725c67b.pt,id04077
uttr-291f58b10e174343933abe1cdf992bf9.pt,id06019
uttr-08af340370e14c9ebf069f065f181a13.pt,id05520
uttr-783f5331046d4345a9ddfb8bf50c8739.pt,id09119
uttr-2483a9e3349f4bea81b8b5bd971dac31.pt,id03860
uttr-07afb08a7c4e43a7814f437cde3919f4.pt,id06068
uttr-84222847cf9c4a169354af198aaad577.pt,id06554
uttr-8e096a25e0a44a8ea63184b92db31d8c.pt,id06940
uttr-924d2f7cc1dd4bef87e212d46c0749ed.pt,id01528
uttr-d89c2e1e8839457c897f6cf83833a244.pt,id06609
uttr-afda4cf8743a42a1b4d9e061305fd9d6.pt,id00365
uttr-5793d27525fb41b68af0897afad4e635.pt,id02011
uttr-93dd6486224747569964c2a9fb0bdd23.pt,id08327
uttr-44631a37322a425a873dfceb04d2fb16.pt,id06019
uttr-985c397ec95d455080e32e2f75150c75.pt,id01534
uttr-4ab42d7951564db89908856b4a21a1dd.pt,id00414
uttr-abc3d61feaf546fb86c19c316fc61d8f.pt,id07991
uttr-659688fc4f1e4d47b126e9671efce7f4.pt,id01026
uttr-687f0d68dada44e6a37718b216514479.pt,id04898
uttr-98165a1a6d1f4ba18ee7c746484a0c82.pt,id00426
uttr-d8d572cea3074f589e0e52dd86818957.pt,id05558
uttr-0e866ad36aec4739979709eecb88231e.pt,id01530
uttr-7bb14892f5d042299f9a52e2564b3b69.pt,id00905
uttr-205ae609274745ca96622e0830bf4a98.pt,id02104
uttr-c5b410cc1d5e439792dd6311b3602112.pt,id02355
uttr-9659bf4b3b0644c98384f405f4d0c9c8.pt,id03865
uttr-a22eee7473664a33a8e4c8e819e880c4.pt,id04733
uttr-87b60cac5aab45b5a91954c245835f56.pt,id06311
uttr-213df41c55894e78beef6114d94a51e0.pt,id01946
uttr-72f2eb211c6e4a679dd643b8b25c33c9.pt,id06438
uttr-c39746d1dd294439a9ad8616f211d9ed.pt,id04239
uttr-79a2a89d0f3744c496bfdec6a115c486.pt,id08870
uttr-0918ed17d88b45da9360ebd6df916d53.pt,id07051
uttr-bd56af7965274124b0cfdc1d41e71437.pt,id00426
uttr-98d71ae987e1491fa071567cfb10f9b9.pt,id07528
uttr-2e4ff08f93224d55aef831c06de16fde.pt,id00865
uttr-4e6906882a2843a5bd1d9ca5a492f29c.pt,id03858
uttr-0933ec7ff65146a39f602df9b0528ffe.pt,id05607
uttr-74a7d86db9744e63a074dc4e856055ac.pt,id08954
uttr-9c089c95a29f402b9f9d07be4337c64b.pt,id03518
uttr-16976d4a58844596965fe47198e3d517.pt,id07361
uttr-6db8bf7255e94b03a6ef6e9408180807.pt,id01629
uttr-0ddf49e5ccfd415bafb4cd3f1d00055f.pt,id00515
uttr-030ea6bae9644ad2934638649bc3a39f.pt,id02702
uttr-af8c7fd59b614e2daf4cfa8aff583beb.pt,id03449
uttr-1c0e8700e628483cbfe6474694e7e387.pt,id00275
uttr-c6cbba04b66742bd83849e372c4df9eb.pt,id03353
uttr-5344e7891c184cde8039afe6b76846f6.pt,id02963
uttr-8440840f3877465ca8ff2e34e63fcca6.pt,id03953
uttr-bfd9817fa6904a0ba5f47d5d2ab44636.pt,id06486
uttr-12c325dcdd7b4aca83769ae959103613.pt,id00559
uttr-6aba7d4a21664661b4ab4f6d1568b805.pt,id00506
uttr-95c9b5357b19459fb9f9672e0f078b3e.pt,id07189
uttr-06cb74c7e12b4ed98617170c4a1d471f.pt,id07738
uttr-db41524efa11440c978dc1e3c702993c.pt,id05574
uttr-67109e1fdca242e491fa7b5f642cc30b.pt,id06304
uttr-1113f74cf9f74f64bcafdd89bf91e126.pt,id00330
uttr-d26266f21c4c41d5bc8eaa6e2a70ab6a.pt,id00714
uttr-d75ed221410748b9b9d0dcc5f935c755.pt,id01866
uttr-81910e78cb814d4aa8c7d9ac616b3a00.pt,id02228
uttr-e11afbcfd7d34d1690231d2e5b6fe46f.pt,id05520
uttr-cec23644b0f0440da41064d4674df97d.pt,id00557
uttr-9bb3a8efdf5c4a729b107feebbf2966a.pt,id00649
uttr-49da5f0bfa384419a524bad2665fa6e1.pt,id07492
uttr-8e2edd11fea4477f8356ecf3652a3ff0.pt,id08597
uttr-a1028d1b7b8d4be89bcccd90856c29eb.pt,id09234
uttr-30398afda4014e04b959c1f0f117cecb.pt,id01874
uttr-e32d76f6660048e49bd03d3c8ee3abb4.pt,id00356
uttr-263e679afd3349b7bf108748a7c82fcb.pt,id06332
uttr-a1f7e80a8c09406991c1710710aa2556.pt,id07170
uttr-2ed4c6390f8247729772bc235c25c090.pt,id03694
uttr-0c4068cb354e445c9f802161f6a5e1b8.pt,id07493
uttr-0fb0d13f9f974e40bd546400d936e7cb.pt,id06050
uttr-d27a5f0c0a224c85923a90e40f99b116.pt,id04733
uttr-0591eafc7e664389b215922d63538ea7.pt,id07533
uttr-48ff41f469924b188c51d94de95dee13.pt,id04686
uttr-07dd44f6161b437eaf6ffe9737be775a.pt,id00371
uttr-a247bb79b4414df1a5b32cd4ab666a8c.pt,id06406
uttr-fa5098883b8f4d5fb556f2f58762853c.pt,id06890
uttr-61c90c72073143b0802e27037b00e9b1.pt,id06909
uttr-39735d6730be49b3a0f1cacbaa166fb4.pt,id03900
uttr-d045e68230a74532bd73f1a0e0b8c936.pt,id04723
uttr-9711491e5fc343958870be64b0171896.pt,id00867
uttr-68fa11415c864ab0a1833313c20cd367.pt,id05082
uttr-23bff740dd574c5d8cef6dffa711d489.pt,id07004
uttr-e9a30a284b544705863474e221b9ad02.pt,id07876
uttr-3d0d5f71fc97468685191cccf15ea0a0.pt,id00571
uttr-7477f7e0b6034b58882b47a292b8f4d9.pt,id06922
uttr-899fe4fa04d0483db2d1bd799e6b7377.pt,id07960
uttr-7a8e4be0b38840ed82054825d6524e6c.pt,id03569
uttr-30d39452107a42d0b3e691d8f67f16d7.pt,id00206
uttr-2d13006642af4f5b8a5e7f0064357ca4.pt,id02597
uttr-93806c4fbc3d4a298fd8d71ff3c6a45b.pt,id01748
uttr-af167c707bd4432ea45598f758801805.pt,id02196
uttr-1d6c331c82b242fd89c2cae481e9ba47.pt,id00578
uttr-257f1198e6e14cf4bf0b3cfc58622ee1.pt,id01578
uttr-4ecc00df771d4a87b2853a3b329d28e9.pt,id08954
uttr-a4e0442ce36648e993230b4f953c7acb.pt,id03977
uttr-11823f104c554ae98bea6826d16fcba2.pt,id06128
uttr-d6af6ad04fc34e92a999a6b3d082e422.pt,id01199
uttr-9fb656c7976e4fe2801941b5992050ec.pt,id06146
uttr-8c8534d63bf14d2c8ec19c28c435081d.pt,id08305
uttr-507cdbb8d67540d79ac9fa45d648ce8c.pt,id06231
uttr-b0053cea814742f4bfa3c6f90d88f0ab.pt,id02038
uttr-1e32eee27840405ba181195118e7bae9.pt,id07333
uttr-748285f4681343f89198c10c49a560b1.pt,id07189
uttr-84dbe069923c4917bde19cb3b74d62be.pt,id00548
uttr-d5ae3392f6de45d481aaa4d4728d7288.pt,id02597
uttr-4c8ca5206d51436c930c8050d95b7e28.pt,id02944
uttr-1e4c25aa57314715aff42ffcfa288a4a.pt,id06609
uttr-36706047318a434fac6d6c6a8640cdf3.pt,id08186
uttr-1218526e95674894a9275f68b33017b2.pt,id00905
uttr-fd25f02fda8848928c51b8651ae72ccf.pt,id04958
uttr-0707f6ca90a543a98f6c4a39f434958b.pt,id01001
uttr-f4171902df5946a489d06acf8cbbfb0c.pt,id01104
uttr-96ae41d485064478a3b99dd0dcebe2bd.pt,id03936
uttr-a6afceeadd5f43728cc65ee5a039dd00.pt,id06155
uttr-8a3c5dc438a542a280653a0f7b49b5f0.pt,id05564
uttr-3a2df7a4712e45c8996eb3754e459519.pt,id06155
uttr-fe017f09b2264dcdbc4e60f6ebee7d20.pt,id04877
uttr-664ccc3fb5b3464f9c5623030de02422.pt,id01734
uttr-ed1888518f6a4c62acbf93c789906ea1.pt,id00322
uttr-5059a702d6454c08a152749a29bfea7e.pt,id05779
uttr-fc36624052d54e6b818b8c7a1d550e48.pt,id00805
uttr-ca311136950442ba8857cfcb3c9f2322.pt,id08567
uttr-324d050ec00a434aa6011d9ebef46a6e.pt,id03703
uttr-73489d2da4d04b95be10d9e9d7bb90ce.pt,id03373
uttr-aa1c2d6456ef4cb6b9b7dcbbf40f17b3.pt,id02084
uttr-8207fced03b149009cb5164f4d1be576.pt,id06920
uttr-705a1f4def684dc680cdbab80c28ea4e.pt,id08850
uttr-17fe0fe9b2f94cf0b8b4bafc2ff61a7e.pt,id08511
uttr-35fda5b6d0334a7493a95215d9a806a8.pt,id03057
uttr-d23a1c07bf774837838986873bd48421.pt,id04665
uttr-8f52336edc8d4ab6aa599b1f6e5e3514.pt,id04895
uttr-e33293a9c6af422298595cd4caa663f9.pt,id07454
uttr-1bc0728b10ea4ee2a10152d18bfb1840.pt,id00506
uttr-95e6b518a088480c8cbd2c860e87b7f3.pt,id01238
uttr-2d5d63468d7f44b2befc59879376f7e2.pt,id06081
uttr-0494a47895f34162a89b42ca42dcf328.pt,id05284
uttr-34e56d36bef44123b7d4b99c3ac6ca2f.pt,id00841
uttr-76e550e094654848a37a33a94193549f.pt,id00039
uttr-fe056240120d42c58afb812ca5827f04.pt,id08126
uttr-ec9ac219376f4e6f8d68f253f1ab2086.pt,id04756
uttr-f2085c1faf9d4f0e96c99e59e425a6fd.pt,id02295
uttr-4da5f0a69bae41599dfff96e9e375192.pt,id04531
uttr-e4c075b00edd43b5ab593995a241d703.pt,id07643
uttr-52bbcaf1ba744466bcd0c6b043b6a953.pt,id06609
uttr-5f27d30cbc6d43f89bd591c8a166e5d8.pt,id02472
uttr-cc0a50a41f414d4c9333ec65cacf6895.pt,id00206
uttr-ff45684daf5f463ba0f5137e42521c44.pt,id09119
uttr-b33f5564643345ed9644ae7eb347f0fe.pt,id03936
uttr-17aa42d5eba54acc88fcce8826719aea.pt,id03694
uttr-3661467182f6490e81ac5d1bd28875b7.pt,id05405
uttr-5df896295222491faf9e4e691752aee1.pt,id05568
uttr-a3785bdbad6345c8ab158a6f5b78de29.pt,id01258
uttr-f4df8e03ab5f482b9f502e3b61be2379.pt,id05649
uttr-2578242f8b80480db26a950646fd7615.pt,id03977
uttr-23175164c79b4618bd526c1fa07ee7a2.pt,id08221
uttr-44ebc5b0df8549548a9172fd951faed5.pt,id03619
uttr-db04ddadcf19447bac0184a44950fdf5.pt,id07049
uttr-2deb2b0810064e97a48bf642a840e502.pt,id03618
uttr-57c9a139c5524ab788f7b81dc5b7efa1.pt,id06311
uttr-04f6202b0b12496fb0fc2b641360e3bc.pt,id08597
uttr-bebab995b8474cc5ac5373c501631640.pt,id03619
uttr-c9ec397d3b61429a9cfde9bd502fa9db.pt,id01780
uttr-b7b4401af75249bdadeaea6c46efa4fd.pt,id06462
uttr-d3c10173f49e4a84b88837f0a3568797.pt,id06380
uttr-9abdbe5881fa446186d64fcc0a249a9a.pt,id00739
uttr-ccd2990688374a088b90317a646c8881.pt,id02231
uttr-bd62e891c9794f7099375a537bb47056.pt,id03958
uttr-697a005191074ba7b4eb736edb0bbbc8.pt,id06462
uttr-3d6a611db41a419d82aa511a03ee65f2.pt,id02473
uttr-9abbf03403a04ed281929769cfd243ba.pt,id05985
uttr-949a7159cf5647b89cfd30d69e12b95b.pt,id01946
uttr-e06a442b125a4b8faad27ca8d685f3b4.pt,id03729
uttr-f537185852d44363bd2c559249142793.pt,id03348
uttr-9bdf50b1170d48509e0445da9167ba4b.pt,id03400
uttr-873691574f434ce49bee989d475ab6bb.pt,id08570
uttr-d20ee269215b46a4a4a9183a7482e220.pt,id06893
uttr-819bdd10d2774387bd937f9e03889cda.pt,id08564
uttr-27acad39a3374eacbe50a1b9677cf340.pt,id05194
uttr-cee2a7a86ce546f4af2283545c0b4f44.pt,id05282
uttr-b4baca8352b44f4bb9127470196c499e.pt,id06301
uttr-c2ada883057044b3860dbb87ad371ba7.pt,id01666
uttr-f0b0942a9f0a474f85e838dfd4d9c3b9.pt,id02288
uttr-0c870d82945f43bdbd72e330af5846d9.pt,id00905
uttr-0d89c2e4a8c940c59679539c1c479c54.pt,id02084
uttr-67c8ff8739a64fed8f89b849fab37a73.pt,id05018
uttr-04aba9b227db4b9284c6487cb23cde65.pt,id03946
uttr-f2198d197d6a4d14888e72d09aee027b.pt,id09047
uttr-18f15763f05f4761b5f31b7365f6d589.pt,id00778
uttr-9503a732fa98425ea2baf3a9e490a34f.pt,id03618
uttr-3093fdb2a4c443db8b14de04e7ee993d.pt,id01185
uttr-74a95d54feb84fc897921d0463939981.pt,id04166
uttr-23f9897d338d489cb542eff7cea906ce.pt,id02874
uttr-6b374cd274d34edda4dcdd0407647bad.pt,id04962
uttr-2ab9e67ece914c38a790304c3cc74855.pt,id07474
uttr-bfe0ae7109f747e785cc95635edc40b9.pt,id01199
uttr-68e50346c5da4c6c89cae7bb59655f54.pt,id07917
uttr-426895d4fea74d9d976c5cb4b389b1f5.pt,id02359
uttr-46a1e33bd20b4f2181ab5455c56fcab6.pt,id02473
uttr-c60cef125e984112a8da6ddeba6a8fb8.pt,id06962
uttr-b9a3788d06ad4557be6630d32eb72648.pt,id03402
uttr-dba4a3421e73463fa26159d06359cb8f.pt,id09188
uttr-76acb22e701147afa5e6fb3103a009c5.pt,id07395
uttr-3097d0b4ff6f4233b9c4ae286a1b9139.pt,id02080
uttr-c7417b8031e54cc39d10cdd17661c69e.pt,id06311
uttr-426e02c9cfab47a3b06a9f79eec959cb.pt,id05687
uttr-70e45e18eafa45488f0a1b35496993a6.pt,id00905
uttr-0ae25157bba749ac9af566622c8c6072.pt,id01972
uttr-3014e18359ae45e3a3e22e19801ad0e2.pt,id07474
uttr-4469f5bee8ac459c93f7e89150fac206.pt,id01657
uttr-9c0e3704f0bb4fc99284ea16b09509ad.pt,id02563
uttr-59c8855accc24e29a2a2669bdf64c38f.pt,id06893
uttr-ecfb5f96a89a4398b86958b8e9b4d203.pt,id05263
uttr-5ce0cebf981a42f9b9814f21ee3772df.pt,id07474
uttr-27e2e560424942199f1924759bedac03.pt,id02583
uttr-8212f1c757494c5991c99d51e8691028.pt,id02011
uttr-d15c5b4fd2bc4e85bc34d43434a57160.pt,id04227
uttr-aec81b6f51fe4bf0818a27548ef0f67f.pt,id01359
uttr-a260063fc9514697873d8ff3a9e000eb.pt,id00039
uttr-38da1618dd23407b86ab130899ffb381.pt,id07362
uttr-9dc17e5295aa44a99d8894d0a173d0ee.pt,id06128
uttr-ce02d6ba2f8c4e059c7e5a06c9638a16.pt,id00934
uttr-67f1d77e03294210abeb05d4011e7371.pt,id07664
uttr-523d6ec88bbd413caa384f45436dcd75.pt,id04175
uttr-1162e05fd1b944379713d3677463808b.pt,id08884
uttr-2a849a7b1b254721861d32a69ae0fa3a.pt,id01915
uttr-625fe0eac72d4b42b88688ec3560900c.pt,id03887
uttr-a7019603762241f19aa67cc9fc1c2d3b.pt,id09160
uttr-61ae774ee4f84be285175fe34040aee7.pt,id04723
uttr-daa6384d4e83403aa8c1d041628db3ea.pt,id09175
uttr-a2e70f73212e4d029179aeaef1485f9a.pt,id04082
uttr-ca5e70842371431ab3cd8f78c01ba95f.pt,id01241
uttr-1a4e21b2fad540cab84822c9162c992a.pt,id00810
uttr-7298921ecf1043169660f1276a1b8e84.pt,id01449
uttr-39b2bd0135b94ef7b128e57fa191d890.pt,id08757
uttr-1c8f9fc9be77428884a0275d15be41b6.pt,id04751
uttr-515b4ee4aa8946668ac4dd97566983b4.pt,id01241
uttr-668402f4247a411f86d44aca9561e6c7.pt,id04756
uttr-eebbb67c54ff4232b6647a700ab21193.pt,id01826
uttr-63c2d8b6a4b34c9ab2cba792ed054ee0.pt,id01993
uttr-66311e4b6c19472783a1f20fbd00bff9.pt,id07198
uttr-9f44c12032014f81a261787a9acd3002.pt,id05660
uttr-6ba6e154719a4f41b4989b7111bb71ea.pt,id01371
uttr-67740063628a4657bcf989472b691814.pt,id02097
uttr-672861c7f1c0495689fe2eb01a189fd3.pt,id04609
uttr-ba78ff9da5ac4f9db3c7691ddf04f37e.pt,id00905
uttr-5e3181e1f8444642a246584b89c2047d.pt,id04196
uttr-b98558522ea34b2c9c9fa786c24cacdd.pt,id00649
uttr-f27c8adb91e1487fa02d3011388468f0.pt,id03530
uttr-4893fc8b74bd4555b99a998fdc00be15.pt,id03373
uttr-840a5d646d2d47caad6530e33c262119.pt,id03349
uttr-81312a358b0d465ba53b25e5b7150eb9.pt,id01258
uttr-b66e1482e3294cec9dd3aad2dce39827.pt,id04239
uttr-4f403ca567e74a94b897c184b33661e1.pt,id06050
uttr-c227f68ec5e44a2da7a7f72fb810eced.pt,id05558
uttr-45aaca4478b74a1fa0c7c7d5a50dcc9d.pt,id00036
uttr-b970e1cf32bf415b9f3fe572cd873d8c.pt,id08305
uttr-d351cff8dc6a46e9b740d88f6613e7e7.pt,id01734
uttr-5e9faf8199274fc4bb2da11b3d81054a.pt,id01826
uttr-dd8bce5e36e848a88e25c752e1fd4960.pt,id06311
uttr-82b9fadf4f954b9bb5100b5a4cf44130.pt,id03746
uttr-17c736b8d2da46f88e46cf622c13cbf6.pt,id00924
uttr-43841a8fe3e5477d866e8896530b1793.pt,id01628
uttr-9954619919aa4ed496c414bc577f78fc.pt,id05388
uttr-686ee68a15514b849870ab2ee80d4b83.pt,id07678
uttr-34e7cfed12f340b38aeed4625e86f70f.pt,id06890
uttr-a6bdc538c314410d966845c77cfe44d1.pt,id03221
uttr-cd972d07715c44adba589d4bb25cc886.pt,id08340
uttr-99af0c26ee32487c9955fb0fb2ec8b86.pt,id09243
uttr-522f47c82e4a44f5823858126af99c58.pt,id00931
uttr-7a59ee7267854c93a5c53fd4f9990e49.pt,id05547
uttr-ae59467fe0404d46860433609b38496d.pt,id06301
uttr-133a3d9d820749c599863f23a86c76c8.pt,id07977
uttr-9caf3ecb93754c8ebfe32d11ede18f8f.pt,id01666
uttr-d846bbee64ba47dfa1628a725fe970d9.pt,id07492
uttr-a84c9f77fdd5402cad476739c83b7d08.pt,id01629
uttr-5dd1a0fa443543d8a9033276944afc25.pt,id04877
uttr-5ad6e17d7ca047949a91bf0cde758e2e.pt,id03970
uttr-3e70037207a94d79ac5a056de0de8d41.pt,id04175
uttr-099fe2f6a5004ff99ab74bae551593f5.pt,id00571
uttr-f4c002c82cda46089a97c985ee353077.pt,id03188
uttr-acbbdca0f53a48e08df3283c610621c7.pt,id00251
uttr-a11763ad80b34cdca1932202fdc377e2.pt,id05535
uttr-b17e10275b394d6ea6b0590c1b2d8b3a.pt,id04425
uttr-05798f171ae644ebadec4d0ea9bf80ce.pt,id08094
uttr-d862de0e936e4e81b806f77f27c17c54.pt,id07453
uttr-d576a9ba45fa49ae83e4e04f60cd94c6.pt,id01238
uttr-b8c596f944a54688a8b5a47bc8960af5.pt,id02904
uttr-f2cbfc0627ed4635b2725ce03ad93212.pt,id04781
uttr-77e569b77c6546d4b4bd19fc79c9993a.pt,id02011
uttr-5d16f89bceca4214be030cc6603d89b3.pt,id00740
uttr-d2e233e426a84ccd89b9ef7bec636606.pt,id06044
uttr-3bd5c424ddba4447bccbfe1bfbd959d4.pt,id02114
uttr-27e02a9f74074160b4fe27b1a05212e1.pt,id07492
uttr-9911b19d66c24bf2b69c135d6617e24c.pt,id07362
uttr-ed1af7cdef71480390b5d63baf2f3457.pt,id01251
uttr-4e5a37c3df8547d49dbe3e0e6fc6b5c7.pt,id03373
uttr-332cbe1f2f5d4d8ebe9625618fab6e56.pt,id01251
uttr-11a31a7b0e6044caaec67c7ab22550f8.pt,id06270
uttr-3d392eda058142248da91e4f7294b8b0.pt,id08581
uttr-50cb51c9f4b249cba56b1813a6d38b01.pt,id02114
uttr-99316eca45224dc3b78ee7d35f128b15.pt,id06486
uttr-656e5d581cf3487ea9cc18725af1a20d.pt,id02099
uttr-a1ddf3fa720246f6a742d8e1088d5972.pt,id05564
uttr-979d532f39934f4b8100244a58f5cea5.pt,id02104
uttr-aaf17503c57a4a848504ebef9b725ec3.pt,id01199
uttr-9af034e126e2445f953e9094daa2c703.pt,id01728
uttr-677e8538c23642799a7fa987941a8861.pt,id00801
uttr-98b35664a0744857ac86f712773abda8.pt,id00387
uttr-7671ef2a674f452f8b910835c7b90287.pt,id08483
uttr-d82d07eff29d40fcbfaa8a94e8444a64.pt,id02228
uttr-73c69c28e9134ec084bcd5c8dbec92af.pt,id05624
uttr-e199bf29d8a7486e81863900c8a9378c.pt,id03865
uttr-6205fc58208b41c88745890f94c1a2f8.pt,id02288
uttr-fcc306a641fe4243aac47882a272dd25.pt,id03977
uttr-4e1ce4fa280d4a188298f4aa7edd0793.pt,id09216
uttr-c57de176dbae4676ab337140ed03231d.pt,id07581
uttr-a10c87cc420e49319e51302d68cd053a.pt,id05303
uttr-8bf22af718e94471b9d9085459c6dd75.pt,id05082
uttr-92af6af3bbf643fda36e76f5855a9367.pt,id00391
uttr-6d3cb53988964b28aab763fb280eebac.pt,id04215
uttr-2a46501e6b7346efafa205acd4dc1a12.pt,id00578
uttr-38ba81b0a63a414fa389d4fe5f092311.pt,id03689
uttr-8e17b8deae564b8389d78fbb05c032f3.pt,id08595
uttr-75f58da449144055878a7af560bb4d2e.pt,id08315
uttr-8218d920f09f47fa92af7d1b9b125ea6.pt,id05547
uttr-89f01d1469394269bf8281e19fe2797a.pt,id04733
uttr-c1b04b78aadf417290b3a554f035714d.pt,id02597
uttr-0f57765c59cc4cf99287513e53f74a3f.pt,id04239
uttr-5e543b86abec4f43ad9fdd3e4b103433.pt,id06155
uttr-f5910137ae5b44f0b1c29aee44c363e3.pt,id01734
uttr-e5d701ef02cd468f8777928a71c457e5.pt,id08186
uttr-3f4d01647c3f4450ab6c7dfc51b78aca.pt,id08417
uttr-ca99bb9d39044a09a37e4e24ac7c8d2c.pt,id01234
uttr-e85e63eb7d6d473b8a04872e80a6fef3.pt,id07051
uttr-208ea712013145da9a8e40bc16ee6840.pt,id05483
uttr-d581b2eba6ce40ea9855dc6ed1882135.pt,id04938
uttr-e3b242e06055474e9d3381031a8da1bf.pt,id02892
uttr-a9507e5d25a94a3d96c9fee4ca3ac1f8.pt,id08315
uttr-0c8b25fa4251488b8ad4e63fd05ea054.pt,id02368
uttr-c7bda5f4898f4e299604ee86ceb49e2c.pt,id08320
uttr-9a650592129c4a54b0f65a5d14916bdc.pt,id03938
uttr-97365e2d159a4d6ca2582f91d031e0dc.pt,id08320
uttr-8080cb0e822944e3b85a1993157cbb78.pt,id07561
uttr-fec1d044612d4a9ab62ed264c3037623.pt,id04483
uttr-23a22eb46fa842c68e4e9e41821dc711.pt,id00818
uttr-7cf7a2695c114edfa70195cedde2dbda.pt,id05468
uttr-891c1503d20a4650837033ae375251d8.pt,id06270
uttr-0be1a91e6de74e7f8d36d4f08d242492.pt,id00701
uttr-4fa1e2e128a54af6985764536f85af72.pt,id08511
uttr-e5860d1fe7574ff5acd6267f5d93e682.pt,id01535
uttr-0cc6ab4015944144b1bcde0b920d9245.pt,id07254
uttr-ad081f6e81c5414aa4be0f7792658e7a.pt,id03819
uttr-124c82eb3f374f2d8a3793296a8ab235.pt,id07009
uttr-8045d58896114a959dd23c9b1986b167.pt,id03865
uttr-d5a714bc44ce4755a082f9519e0b16cb.pt,id02562
uttr-8b2c858b939747af894905e9636ef5fc.pt,id07454
uttr-521642eb13614894899da9370a76ab98.pt,id00740
uttr-83bc2c65c07f49e085adcae5d8fda883.pt,id01748
uttr-b3a170037c464700b6ec4feb3e2042ac.pt,id07244
uttr-3e06050c56f04c5aa959e85f0c0210d5.pt,id00995
uttr-dbb89f28d028413fa3a7543c52c29e6a.pt,id01371
uttr-40a8acdc374544299ddc56e5d361cd47.pt,id07783
uttr-abae422657994c9792e41b7f2e76b854.pt,id02731
uttr-9127b5116c664ef0b313fedf4a18ca3e.pt,id00322
uttr-f86b74c624a6477fb04fd75617d23e5a.pt,id03400
uttr-01a8a066435d4108a8c433427da577da.pt,id00995
uttr-be4b28ac61e1476b92be565cef6d2a1b.pt,id02114
uttr-b3be6affdfd9473582a3ac20663051af.pt,id01885
uttr-9ec6e7b7b1c844e2805c429e7ee50ee4.pt,id06406
uttr-a2c16b5408714d19b903380a98268fd4.pt,id02780
uttr-2577179195024348bd6c866e60a074cb.pt,id07454
uttr-f90f15b9778946758008a61dd202fb8e.pt,id03279
uttr-14d3c7f2c211439fb49e886712ae6e30.pt,id03746
uttr-4d39b671c1894861b69dfe13c5cf5ebb.pt,id03402
uttr-026563e2a75b43139ae9790ba5022431.pt,id09263
uttr-560f0925af7e40e189440bcc0f7030db.pt,id01451
uttr-816a5822bc3d4f07be1daa19d81ce79e.pt,id02196
uttr-f2a38d2fe24a4c67898340ee452f7d61.pt,id04733
uttr-b988bad716054609b75f718a49ed4248.pt,id09039
uttr-08bfe1ab70a74be097c8cebcc3101bbf.pt,id02838
